,Title,Artist,URL
3188,Ingin Hilang Ingatan,Rocket Rockers,https://tabs.ultimate-guitar.com/tab/rocket-rockers/ingin-hilang-ingatan-guitar-pro-902448
3189,Adagio In G Minor,Tomaso Albinoni,https://tabs.ultimate-guitar.com/tab/tomaso-albinoni/adagio-in-g-minor-guitar-pro-625475
3190,Trashed And Scattered,Avenged Sevenfold,https://tabs.ultimate-guitar.com/tab/avenged-sevenfold/trashed-and-scattered-guitar-pro-406648
3191,Mile Zero,Periphery,https://tabs.ultimate-guitar.com/tab/periphery/mile-zero-guitar-pro-1170969
3192,Walk,Avenged Sevenfold,https://tabs.ultimate-guitar.com/tab/avenged-sevenfold/walk-guitar-pro-432870
3193,Demiurge,Meshuggah,https://tabs.ultimate-guitar.com/tab/meshuggah/demiurge-guitar-pro-1244063
3194,Kiss From A Rose,Sungha Jung,https://tabs.ultimate-guitar.com/tab/sungha-jung/kiss-from-a-rose-guitar-pro-1002890
3195,Revelations,Iron Maiden,https://tabs.ultimate-guitar.com/tab/iron-maiden/revelations-guitar-pro-435831
3196,Cats In The Cradle,Ugly Kid Joe,https://tabs.ultimate-guitar.com/tab/ugly-kid-joe/cats-in-the-cradle-guitar-pro-234129
3197,In Your Atmosphere,John Mayer,https://tabs.ultimate-guitar.com/tab/john-mayer/in-your-atmosphere-guitar-pro-867419
3198,Misery Business,Paramore,https://tabs.ultimate-guitar.com/tab/paramore/misery-business-guitar-pro-546446
3199,Charlie,Red Hot Chili Peppers,https://tabs.ultimate-guitar.com/tab/red-hot-chili-peppers/charlie-guitar-pro-532075
3200,Semua Tentang Kita,Peterpan,https://tabs.ultimate-guitar.com/tab/peterpan/semua-tentang-kita-guitar-pro-406530
3201,Ven Aqui,Los Bunkers,https://tabs.ultimate-guitar.com/tab/los-bunkers/ven-aqui-guitar-pro-645165
3202,Only My Railgun,fripSide,https://tabs.ultimate-guitar.com/tab/fripside/only-my-railgun-guitar-pro-967870
3203,Forest,System Of A Down,https://tabs.ultimate-guitar.com/tab/system-of-a-down/forest-guitar-pro-492395
3204,Be Like That,3 Doors Down,https://tabs.ultimate-guitar.com/tab/3-doors-down/be-like-that-guitar-pro-416914
3205,Warriors Of The World United,Manowar,https://tabs.ultimate-guitar.com/tab/manowar/warriors-of-the-world-united-guitar-pro-224688
3206,Dance With Somebody,Mando Diao,https://tabs.ultimate-guitar.com/tab/mando-diao/dance-with-somebody-guitar-pro-784769
3207,Battery,Metallica,https://tabs.ultimate-guitar.com/tab/metallica/battery-guitar-pro-243549
3208,Breed,Nirvana,https://tabs.ultimate-guitar.com/tab/nirvana/breed-guitar-pro-226949
3209,Bass Exercises,Victor Wooten,https://tabs.ultimate-guitar.com/tab/victor-wooten/bass-exercises-guitar-pro-234994
3210,Lets Go Crazy,Prince,https://tabs.ultimate-guitar.com/tab/prince/lets-go-crazy-guitar-pro-473785
3211,Unfaithful,Rihanna,https://tabs.ultimate-guitar.com/tab/rihanna/unfaithful-guitar-pro-397163
3212,Heroe De Leyenda,Héroes del Silencio,https://tabs.ultimate-guitar.com/tab/221268
3213,Oh Love,Green Day,https://tabs.ultimate-guitar.com/tab/green-day/oh-love-guitar-pro-1168793
3214,Hysteria,Muse,https://tabs.ultimate-guitar.com/tab/muse/hysteria-guitar-pro-274407
3215,American Idiot,Green Day,https://tabs.ultimate-guitar.com/tab/green-day/american-idiot-guitar-pro-370709
3216,Pull The Plug,Death,https://tabs.ultimate-guitar.com/tab/death/pull-the-plug-guitar-pro-217496
3217,No Dejes Que,Caifanes,https://tabs.ultimate-guitar.com/tab/caifanes/no-dejes-que-guitar-pro-512325
3218,Learning To Fly,Pink Floyd,https://tabs.ultimate-guitar.com/tab/pink-floyd/learning-to-fly-guitar-pro-228440
3219,The Great Gig In The Sky,Pink Floyd,https://tabs.ultimate-guitar.com/tab/pink-floyd/the-great-gig-in-the-sky-guitar-pro-796559
3220,Honestly,Harem Scarem,https://tabs.ultimate-guitar.com/tab/harem-scarem/honestly-guitar-pro-220887
3221,Chiron,All That Remains,https://tabs.ultimate-guitar.com/tab/all-that-remains/chiron-guitar-pro-740759
3222,Running Free,Iron Maiden,https://tabs.ultimate-guitar.com/tab/iron-maiden/running-free-guitar-pro-222189
3223,Mama Kin,Aerosmith,https://tabs.ultimate-guitar.com/tab/aerosmith/mama-kin-guitar-pro-213535
3224,The Four Seasons - Winter 1St Movement,Antonio Vivaldi,https://tabs.ultimate-guitar.com/tab/antonio-vivaldi/the-four-seasons-winter-1st-movement-guitar-pro-962543
3225,She Is My Sin,Nightwish,https://tabs.ultimate-guitar.com/tab/nightwish/she-is-my-sin-guitar-pro-226859
3226,If It Means A Lot To You,A Day to Remember,https://tabs.ultimate-guitar.com/tab/a-day-to-remember/if-it-means-a-lot-to-you-guitar-pro-824313
3227,Primal Concrete Sledge,Pantera,https://tabs.ultimate-guitar.com/tab/pantera/primal-concrete-sledge-guitar-pro-227937
3228,The Diary Of Jane,Breaking Benjamin,https://tabs.ultimate-guitar.com/tab/breaking-benjamin/the-diary-of-jane-guitar-pro-478412
3229,Attack On Titan - Guren No Yumiya,Misc Cartoons,https://tabs.ultimate-guitar.com/tab/misc-cartoons/attack-on-titan-guren-no-yumiya-guitar-pro-1397738
3230,New York New York,Frank Sinatra,https://tabs.ultimate-guitar.com/tab/frank-sinatra/new-york-new-york-guitar-pro-247879
3231,Surrender,Billy Talent,https://tabs.ultimate-guitar.com/tab/billy-talent/surrender-guitar-pro-349777
3232,Good People,Jack Johnson,https://tabs.ultimate-guitar.com/tab/jack-johnson/good-people-guitar-pro-445802
3233,Strawberry Fields Forever,The Beatles,https://tabs.ultimate-guitar.com/tab/the-beatles/strawberry-fields-forever-guitar-pro-441036
3234,Take Me Home Country Roads,John Denver,https://tabs.ultimate-guitar.com/tab/john-denver/take-me-home-country-roads-guitar-pro-217789
3235,Sobakasu,JUDY AND MARY,https://tabs.ultimate-guitar.com/tab/judy-and-mary/sobakasu-guitar-pro-763661
3236,Drivers High,L'Arc~en~Ciel,https://tabs.ultimate-guitar.com/tab/larcenciel/drivers-high-guitar-pro-778013
3237,Tears Of The Dragon,Bruce Dickinson,https://tabs.ultimate-guitar.com/tab/bruce-dickinson/tears-of-the-dragon-guitar-pro-217880
3238,This Is Absolution,Killswitch Engage,https://tabs.ultimate-guitar.com/tab/killswitch-engage/this-is-absolution-guitar-pro-845717
3239,Desperado,Eagles,https://tabs.ultimate-guitar.com/tab/eagles/desperado-guitar-pro-474390
3240,Dance Monkey,Tones And I,https://tabs.ultimate-guitar.com/tab/tones-and-i/dance-monkey-guitar-pro-2818007
3241,Wishmaster,Nightwish,https://tabs.ultimate-guitar.com/tab/nightwish/wishmaster-guitar-pro-226886
3242,The Legend Of Zelda Ocarina Of Time - Gerudo Valley,Misc Computer Games,https://tabs.ultimate-guitar.com/tab/misc-computer-games/the-legend-of-zelda-ocarina-of-time-gerudo-valley-guitar-pro-378912
3243,Emerald Sword,Rhapsody of Fire,https://tabs.ultimate-guitar.com/tab/rhapsody-of-fire/emerald-sword-guitar-pro-230146
3244,With Or Without You,U2,https://tabs.ultimate-guitar.com/tab/u2/with-or-without-you-guitar-pro-960826
3245,Baik Baik Sayang,Wali,https://tabs.ultimate-guitar.com/tab/wali/baik-baik-sayang-guitar-pro-904429
3246,After Lifeless Years,Sylosis,https://tabs.ultimate-guitar.com/tab/sylosis/after-lifeless-years-guitar-pro-798358
3247,Crazy,Aerosmith,https://tabs.ultimate-guitar.com/tab/aerosmith/crazy-guitar-pro-213505
3248,So Far Away,Avenged Sevenfold,https://tabs.ultimate-guitar.com/tab/avenged-sevenfold/so-far-away-guitar-pro-1006862
3249,Ready Steady Go,L'Arc~en~Ciel,https://tabs.ultimate-guitar.com/tab/larcenciel/ready-steady-go-guitar-pro-235313
3250,Dare You To Move,Switchfoot,https://tabs.ultimate-guitar.com/tab/switchfoot/dare-you-to-move-guitar-pro-232923
3251,Autumn Leaves,Eva Cassidy,https://tabs.ultimate-guitar.com/tab/eva-cassidy/autumn-leaves-guitar-pro-906932
3252,Down On My Knees,Ayo,https://tabs.ultimate-guitar.com/tab/ayo/down-on-my-knees-guitar-pro-429625
3253,Down From The Sky,Trivium,https://tabs.ultimate-guitar.com/tab/trivium/down-from-the-sky-guitar-pro-762409
3254,The Wicker Man,Iron Maiden,https://tabs.ultimate-guitar.com/tab/iron-maiden/the-wicker-man-guitar-pro-222254
3255,Stalker - Campfire Song,Misc Computer Games,https://tabs.ultimate-guitar.com/tab/misc-computer-games/stalker-campfire-song-guitar-pro-738028
3256,Cant Help Falling In Love,Elvis Presley,https://tabs.ultimate-guitar.com/tab/elvis-presley/cant-help-falling-in-love-guitar-pro-1472670
3257,Nothing Else Matters,Apocalyptica,https://tabs.ultimate-guitar.com/tab/apocalyptica/nothing-else-matters-guitar-pro-461475
3258,Dance Me To The End Of Love,Leonard Cohen,https://tabs.ultimate-guitar.com/tab/leonard-cohen/dance-me-to-the-end-of-love-guitar-pro-245413
3259,Daughters,John Mayer,https://tabs.ultimate-guitar.com/tab/john-mayer/daughters-guitar-pro-792735
3260,Close To You,Carpenters,https://tabs.ultimate-guitar.com/tab/carpenters/close-to-you-guitar-pro-761192
3261,Maha Kali,Dissection,https://tabs.ultimate-guitar.com/tab/dissection/maha-kali-guitar-pro-601851
3262,Scars,Papa Roach,https://tabs.ultimate-guitar.com/tab/papa-roach/scars-guitar-pro-717738
3263,Working Man,Rush,https://tabs.ultimate-guitar.com/tab/rush/working-man-guitar-pro-230451
3264,Maria Elena,Los Indios Tabajaras,https://tabs.ultimate-guitar.com/tab/los-indios-tabajaras/maria-elena-guitar-pro-369172
3265,St Jimmy,Green Day,https://tabs.ultimate-guitar.com/tab/green-day/st-jimmy-guitar-pro-220470
3266,Hammer To Fall,Queen,https://tabs.ultimate-guitar.com/tab/queen/hammer-to-fall-guitar-pro-228933
3267,Cigaro,System Of A Down,https://tabs.ultimate-guitar.com/tab/system-of-a-down/cigaro-guitar-pro-537569
3268,Sweet Emotion,Aerosmith,https://tabs.ultimate-guitar.com/tab/aerosmith/sweet-emotion-guitar-pro-213549
3269,Old Love,Eric Clapton,https://tabs.ultimate-guitar.com/tab/eric-clapton/old-love-guitar-pro-216656
3270,All Star,Smash Mouth,https://tabs.ultimate-guitar.com/tab/smash-mouth/all-star-guitar-pro-940558
3271,Dawn Of Victory,Rhapsody of Fire,https://tabs.ultimate-guitar.com/tab/rhapsody-of-fire/dawn-of-victory-guitar-pro-230138
3272,Classical Gas,Tommy Emmanuel,https://tabs.ultimate-guitar.com/tab/tommy-emmanuel/classical-gas-guitar-pro-758089
3273,Toccata And Fugue In D Minor,Johann Sebastian Bach,https://tabs.ultimate-guitar.com/tab/johann-sebastian-bach/toccata-and-fugue-in-d-minor-guitar-pro-994178
3274,Live Forever,Oasis,https://tabs.ultimate-guitar.com/tab/oasis/live-forever-guitar-pro-227381
3275,Autumn Leaves,Nat King Cole,https://tabs.ultimate-guitar.com/tab/nat-king-cole/autumn-leaves-guitar-pro-718162
3276,Sky Is Over,Serj Tankian,https://tabs.ultimate-guitar.com/tab/serj-tankian/sky-is-over-guitar-pro-596316
3277,The Leper Affinity,Opeth,https://tabs.ultimate-guitar.com/tab/opeth/the-leper-affinity-guitar-pro-227576
3278,Bron-Yr-Aur,Led Zeppelin,https://tabs.ultimate-guitar.com/tab/led-zeppelin/bron-yr-aur-guitar-pro-223715
3279,Easily,Red Hot Chili Peppers,https://tabs.ultimate-guitar.com/tab/red-hot-chili-peppers/easily-guitar-pro-229761
3280,Panama,Van Halen,https://tabs.ultimate-guitar.com/tab/van-halen/panama-guitar-pro-234511
3281,Uprising,Muse,https://tabs.ultimate-guitar.com/tab/muse/uprising-guitar-pro-856866
3282,Tears Of Sahara,Tony MacAlpine,https://tabs.ultimate-guitar.com/tab/tony-macalpine/tears-of-sahara-guitar-pro-224340
3283,Here Comes The Sun,The Beatles,https://tabs.ultimate-guitar.com/tab/the-beatles/here-comes-the-sun-guitar-pro-345852
3284,Black Betty,Ram Jam,https://tabs.ultimate-guitar.com/tab/ram-jam/black-betty-guitar-pro-1196373
3285,She Loves Me Not,Papa Roach,https://tabs.ultimate-guitar.com/tab/papa-roach/she-loves-me-not-guitar-pro-228020
3286,In My Dreams,Dokken,https://tabs.ultimate-guitar.com/tab/dokken/in-my-dreams-guitar-pro-218341
3287,Empty Words,Death,https://tabs.ultimate-guitar.com/tab/death/empty-words-guitar-pro-217466
3288,The Day That Never Comes,Metallica,https://tabs.ultimate-guitar.com/tab/metallica/the-day-that-never-comes-guitar-pro-724810
3289,Fly Me To The Moon,Frank Sinatra,https://tabs.ultimate-guitar.com/tab/frank-sinatra/fly-me-to-the-moon-guitar-pro-1232730
3290,Holiday,Scorpions,https://tabs.ultimate-guitar.com/tab/scorpions/holiday-guitar-pro-230848
3291,Between Angels And Insects,Papa Roach,https://tabs.ultimate-guitar.com/tab/papa-roach/between-angels-and-insects-guitar-pro-227980
3292,A Beautiful Lie,Thirty Seconds To Mars,https://tabs.ultimate-guitar.com/tab/thirty-seconds-to-mars/a-beautiful-lie-guitar-pro-461476
3293,Map Of The Problematique,Muse,https://tabs.ultimate-guitar.com/tab/muse/map-of-the-problematique-guitar-pro-457200
3294,Hunting High And Low,Stratovarius,https://tabs.ultimate-guitar.com/tab/stratovarius/hunting-high-and-low-guitar-pro-232588
3295,Suicide Messiah,Black Label Society,https://tabs.ultimate-guitar.com/tab/black-label-society/suicide-messiah-guitar-pro-371515
3296,Heavyweight,Infected Mushroom,https://tabs.ultimate-guitar.com/tab/infected-mushroom/heavyweight-guitar-pro-614471
3297,Narcisista Por Excelencia,Panda (PXNDX),https://tabs.ultimate-guitar.com/tab/panda-pxndx/narcisista-por-excelencia-guitar-pro-485270
3298,Altitudes,Jason Becker,https://tabs.ultimate-guitar.com/tab/jason-becker/altitudes-guitar-pro-214837
3299,Gymnopedie No 1,Erik Satie,https://tabs.ultimate-guitar.com/tab/erik-satie/gymnopedie-no-1-guitar-pro-230571
3300,Rising Force,Yngwie Malmsteen,https://tabs.ultimate-guitar.com/tab/yngwie-malmsteen/rising-force-guitar-pro-224549
3301,Like The Angel,Rise Against,https://tabs.ultimate-guitar.com/tab/rise-against/like-the-angel-guitar-pro-230218
3302,Naive,The Kooks,https://tabs.ultimate-guitar.com/tab/the-kooks/naive-guitar-pro-561288
3303,Nemesis,Arch Enemy,https://tabs.ultimate-guitar.com/tab/arch-enemy/nemesis-guitar-pro-428961
3304,Viva La Gloria,Green Day,https://tabs.ultimate-guitar.com/tab/green-day/viva-la-gloria-guitar-pro-830666
3305,If You Want Blood Youve Got It,AC/DC,https://tabs.ultimate-guitar.com/tab/acdc/if-you-want-blood-youve-got-it-guitar-pro-524172
3306,Sognare,División Minúscula,https://tabs.ultimate-guitar.com/tab/511011
3307,Arriving Somewhere But Not Here,Porcupine Tree,https://tabs.ultimate-guitar.com/tab/porcupine-tree/arriving-somewhere-but-not-here-guitar-pro-327399
3308,Amaranth,Nightwish,https://tabs.ultimate-guitar.com/tab/nightwish/amaranth-guitar-pro-552907
3309,Yolanda Be Cool - We No Speak Americano,Misc Unsigned Bands,https://tabs.ultimate-guitar.com/tab/misc-unsigned-bands/yolanda-be-cool-we-no-speak-americano-guitar-pro-989177
3310,Dreams,Fleetwood Mac,https://tabs.ultimate-guitar.com/tab/fleetwood-mac/dreams-guitar-pro-219438
3311,Allumer Le Feu,Johnny Hallyday,https://tabs.ultimate-guitar.com/tab/johnny-hallyday/allumer-le-feu-guitar-pro-220782
3312,Miles Of Machines,Jeff Loomis,https://tabs.ultimate-guitar.com/tab/jeff-loomis/miles-of-machines-guitar-pro-873414
3313,The Kill,Thirty Seconds To Mars,https://tabs.ultimate-guitar.com/tab/thirty-seconds-to-mars/the-kill-guitar-pro-930727
3314,Walk,Pantera,https://tabs.ultimate-guitar.com/tab/pantera/walk-guitar-pro-450945
3315,In Pieces,Linkin Park,https://tabs.ultimate-guitar.com/tab/linkin-park/in-pieces-guitar-pro-514968
3316,Falling Slowly,Glen Hansard,https://tabs.ultimate-guitar.com/tab/glen-hansard/falling-slowly-guitar-pro-660628
3317,Heretics And Killers,Protest the Hero,https://tabs.ultimate-guitar.com/tab/protest-the-hero/heretics-and-killers-guitar-pro-385950
3318,Angel Beats - Alchemy,Misc Cartoons,https://tabs.ultimate-guitar.com/tab/misc-cartoons/angel-beats-alchemy-guitar-pro-983407
3319,Whispering A Prayer,Steve Vai,https://tabs.ultimate-guitar.com/tab/steve-vai/whispering-a-prayer-guitar-pro-234403
3320,Immigrant Song,Led Zeppelin,https://tabs.ultimate-guitar.com/tab/led-zeppelin/immigrant-song-guitar-pro-223754
3321,Plateau,Nirvana,https://tabs.ultimate-guitar.com/tab/nirvana/plateau-guitar-pro-227033
3322,Starting Over,Killswitch Engage,https://tabs.ultimate-guitar.com/tab/killswitch-engage/starting-over-guitar-pro-839797
3323,The Elder Scrolls Iii Morrowind - Theme,Misc Computer Games,https://tabs.ultimate-guitar.com/tab/misc-computer-games/the-elder-scrolls-iii-morrowind-theme-guitar-pro-793384
3324,Little Wing,Skid Row,https://tabs.ultimate-guitar.com/tab/skid-row/little-wing-guitar-pro-462999
3325,Oops I Did It Again,Children of Bodom,https://tabs.ultimate-guitar.com/tab/children-of-bodom/oops-i-did-it-again-guitar-pro-384566
3326,The Entertainer,Chet Atkins,https://tabs.ultimate-guitar.com/tab/chet-atkins/the-entertainer-guitar-pro-214369
3327,No Me Arrepiento De Este Amor,Attaque 77,https://tabs.ultimate-guitar.com/tab/attaque-77/no-me-arrepiento-de-este-amor-guitar-pro-214434
3328,America,Razorlight,https://tabs.ultimate-guitar.com/tab/razorlight/america-guitar-pro-461068
3329,Paint It Black,Face to Face,https://tabs.ultimate-guitar.com/tab/face-to-face/paint-it-black-guitar-pro-219164
3330,Closure,Asking Alexandria,https://tabs.ultimate-guitar.com/tab/asking-alexandria/closure-guitar-pro-1058236
3331,Still Counting,Volbeat,https://tabs.ultimate-guitar.com/tab/volbeat/still-counting-guitar-pro-867960
3332,Nutbush City Limits,Ike & Tina Turner,https://tabs.ultimate-guitar.com/tab/ike-tina-turner/nutbush-city-limits-guitar-pro-736478
3333,Sweet Dreams Are Made Of This,Marilyn Manson,https://tabs.ultimate-guitar.com/tab/marilyn-manson/sweet-dreams-are-made-of-this-guitar-pro-224804
3334,Learning To Fly,Tom Petty and The Heartbreakers,https://tabs.ultimate-guitar.com/tab/tom-petty-and-the-heartbreakers/learning-to-fly-guitar-pro-255739
3335,I Will Not Bow,Breaking Benjamin,https://tabs.ultimate-guitar.com/tab/breaking-benjamin/i-will-not-bow-guitar-pro-863394
3336,What A Horrible Night To Have A Curse,The Black Dahlia Murder,https://tabs.ultimate-guitar.com/tab/the-black-dahlia-murder/what-a-horrible-night-to-have-a-curse-guitar-pro-587282
3337,Mechanix,Megadeth,https://tabs.ultimate-guitar.com/tab/megadeth/mechanix-guitar-pro-693803
3338,Warriors Of The World United,Manowar,https://tabs.ultimate-guitar.com/tab/manowar/warriors-of-the-world-united-guitar-pro-613923
3339,Life Without You,Stevie Ray Vaughan & Double Trouble,https://tabs.ultimate-guitar.com/tab/stevie-ray-vaughan-double-trouble/life-without-you-guitar-pro-378389
3340,Oh Darling,The Beatles,https://tabs.ultimate-guitar.com/tab/the-beatles/oh-darling-guitar-pro-470087
3341,Photograph,Def Leppard,https://tabs.ultimate-guitar.com/tab/def-leppard/photograph-guitar-pro-217751
3342,Blurry Eyes,L'Arc~en~Ciel,https://tabs.ultimate-guitar.com/tab/larcenciel/blurry-eyes-guitar-pro-235281
3343,Rondo Alla Turca,Wolfgang Amadeus Mozart,https://tabs.ultimate-guitar.com/tab/wolfgang-amadeus-mozart/rondo-alla-turca-guitar-pro-957029
3344,Jingle Bells,Misc Christmas,https://tabs.ultimate-guitar.com/tab/misc-christmas/jingle-bells-guitar-pro-1008768
3345,Since You Been Gone,Rainbow,https://tabs.ultimate-guitar.com/tab/rainbow/since-you-been-gone-guitar-pro-229471
3346,Rhiannon,Fleetwood Mac,https://tabs.ultimate-guitar.com/tab/fleetwood-mac/rhiannon-guitar-pro-219452
3347,Steady As She Goes,The Raconteurs,https://tabs.ultimate-guitar.com/tab/the-raconteurs/steady-as-she-goes-guitar-pro-391883
3348,Now And Forever,Richard Marx,https://tabs.ultimate-guitar.com/tab/richard-marx/now-and-forever-guitar-pro-224881
3349,Demiurge,Meshuggah,https://tabs.ultimate-guitar.com/tab/meshuggah/demiurge-guitar-pro-1148573
3350,Harvester Of Sorrow,Metallica,https://tabs.ultimate-guitar.com/tab/metallica/harvester-of-sorrow-guitar-pro-547952
3351,Future World,Helloween,https://tabs.ultimate-guitar.com/tab/helloween/future-world-guitar-pro-221037
3352,Banquet,Bloc Party,https://tabs.ultimate-guitar.com/tab/bloc-party/banquet-guitar-pro-282855
